,Date,Seller,State,Product,Unit_Value,Qty_sold,Sales_amount,Profit,Payment_term,State_name,Month,Weekday,Profit_margin,Region
206,2021-01-06,Marco Maia,PR,Notebook,700,4,2800,1200,Credit card,"Paraná, PR",January-2021,Wed,0.4286,South
207,2021-01-06,Paula Amorim,SC,Cellphone,300,2,600,300,Payment slip,"Santa Catarina, SC",January-2021,Wed,0.5,South
208,2021-01-06,Paula Amorim,AP,Tablet,500,3,1500,400,Payment slip,"Amapá, AP",January-2021,Wed,0.2667,North
209,2021-01-06,Paula Amorim,MA,Notebook,700,0,0,0,Credit card,"Maranhão, MA",January-2021,Wed,,Northeast
210,2021-01-06,Vanessa Souza,AM,Cellphone,300,3,900,500,Credit card,"Amazonas, AM",January-2021,Wed,0.5556,North
211,2021-01-06,Vanessa Souza,MG,Tablet,500,0,0,0,Payment slip,"Minas Gerais, MG",January-2021,Wed,,Southeast
212,2021-01-06,Vanessa Souza,DF,Notebook,700,2,1400,400,Credit card,"Distrito Federal, DF",January-2021,Wed,0.2857,Midwest
213,2021-01-06,Vanessa Souza,GO,Cellphone,300,2,600,300,Credit card,"Goias, GO",January-2021,Wed,0.5,Midwest
214,2021-01-06,Paula Amorim,RR,Tablet,500,2,1000,200,Credit card,"Roraima, RR",January-2021,Wed,0.2,North
215,2021-01-06,Paula Amorim,ES,Notebook,700,3,2100,1100,Credit card,"Espírito Santo, ES",January-2021,Wed,0.5238,Southeast
216,2021-01-07,Marco Maia,ES,Cellphone,300,4,1200,300,Credit card,"Espírito Santo, ES",January-2021,Thu,0.25,Southeast
217,2021-01-07,Marco Maia,PR,Tablet,500,5,2500,1200,Credit card,"Paraná, PR",January-2021,Thu,0.48,South
218,2021-01-07,Marco Maia,AP,Notebook,700,3,2100,1400,Credit card,"Amapá, AP",January-2021,Thu,0.6667,North
219,2021-01-07,Paula Amorim,SE,Cellphone,300,3,900,300,Credit card,"Sergipe, SE",January-2021,Thu,0.3333,Northeast
220,2021-01-07,Paula Amorim,RN,Tablet,500,4,2000,1100,Credit card,"Rio Grande do Norte, RN",January-2021,Thu,0.55,Northeast
221,2021-01-07,Paula Amorim,GO,Notebook,700,4,2800,900,Credit card,"Goias, GO",January-2021,Thu,0.3214,Midwest
222,2021-01-07,Vanessa Souza,RR,Cellphone,300,1,300,200,Payment slip,"Roraima, RR",January-2021,Thu,0.6667,North
223,2021-01-07,Vanessa Souza,RO,Tablet,500,3,1500,900,Credit card,"Rondônia, RO",January-2021,Thu,0.6,North
224,2021-01-07,Vanessa Souza,MA,Notebook,700,3,2100,800,Credit card,"Maranhão, MA",January-2021,Thu,0.381,Northeast
225,2021-01-07,Bruna Castro,MA,Cellphone,300,8,2400,800,Credit card,"Maranhão, MA",January-2021,Thu,0.3333,Northeast
226,2021-01-07,Bruna Castro,DF,Tablet,500,5,2500,1300,Payment slip,"Distrito Federal, DF",January-2021,Thu,0.52,Midwest
227,2021-01-07,Bruna Castro,BA,Notebook,700,8,5600,1400,Credit card,"Bahia, BA",January-2021,Thu,0.25,Northeast
228,2021-01-07,Marco Maia,BA,Cellphone,300,3,900,200,Credit card,"Bahia, BA",January-2021,Thu,0.2222,Northeast
229,2021-01-07,Marco Maia,RR,Tablet,500,1,500,200,Credit card,"Roraima, RR",January-2021,Thu,0.4,North
230,2021-01-07,Marco Maia,BA,Notebook,700,4,2800,800,Credit card,"Bahia, BA",January-2021,Thu,0.2857,Northeast
231,2021-01-07,Paula Amorim,ES,Cellphone,300,3,900,400,Credit card,"Espírito Santo, ES",January-2021,Thu,0.4444,Southeast
232,2021-01-07,Paula Amorim,RS,Tablet,500,2,1000,400,Credit card,"Rio Grande do Sul, RS",January-2021,Thu,0.4,South
233,2021-01-07,Paula Amorim,AC,Notebook,700,2,1400,300,Payment slip,"Acre, AC",January-2021,Thu,0.2143,North
234,2021-01-07,Vanessa Souza,RN,Cellphone,300,4,1200,400,Credit card,"Rio Grande do Norte, RN",January-2021,Thu,0.3333,Northeast
235,2021-01-07,Vanessa Souza,MA,Tablet,500,9,4500,1000,Credit card,"Maranhão, MA",January-2021,Thu,0.2222,Northeast
236,2021-01-07,Vanessa Souza,MA,Notebook,700,6,4200,800,Credit card,"Maranhão, MA",January-2021,Thu,0.1905,Northeast
237,2021-01-07,Vanessa Souza,RO,Cellphone,300,0,0,0,Credit card,"Rondônia, RO",January-2021,Thu,,North
238,2021-01-07,Paula Amorim,RR,Tablet,500,3,1500,900,Credit card,"Roraima, RR",January-2021,Thu,0.6,North
239,2021-01-07,Bruna Castro,PE,Notebook,700,4,2800,1600,Credit card,"Pernambuco, PE",January-2021,Thu,0.5714,Northeast
240,2021-01-07,Marco Maia,ES,Cellphone,300,1,300,200,Credit card,"Espírito Santo, ES",January-2021,Thu,0.6667,Southeast
241,2021-01-07,Marco Maia,PI,Tablet,500,0,0,0,Credit card,"Piauí, PI",January-2021,Thu,,Northeast
242,2021-01-07,Marco Maia,MS,Notebook,700,5,3500,2300,Credit card,"Mato Grosso do Sul, MS",January-2021,Thu,0.6571,Midwest
243,2021-01-07,Paula Amorim,TO,Cellphone,300,1,300,100,Credit card,"Tocantins, TO",January-2021,Thu,0.3333,North
244,2021-01-07,Paula Amorim,AL,Tablet,500,0,0,0,Credit card,"Alagoas, AL",January-2021,Thu,,Northeast
245,2021-01-07,Paula Amorim,GO,Notebook,700,4,2800,1500,Payment slip,"Goias, GO",January-2021,Thu,0.5357,Midwest
246,2021-01-07,Vanessa Souza,PA,Cellphone,300,0,0,0,Credit card,"Pará, PA",January-2021,Thu,,North
247,2021-01-07,Vanessa Souza,PB,Tablet,500,2,1000,200,Credit card,"Paraíba, PB",January-2021,Thu,0.2,Northeast
248,2021-01-07,Vanessa Souza,RJ,Notebook,700,1,700,400,Credit card,"Rio de Janeiro, RJ",January-2021,Thu,0.5714,Southeast
249,2021-01-07,Bruna Castro,RR,Cellphone,300,3,900,500,Payment slip,"Roraima, RR",January-2021,Thu,0.5556,North
250,2021-01-07,Paula Amorim,AM,Tablet,500,2,1000,600,Credit card,"Amazonas, AM",January-2021,Thu,0.6,North
251,2021-01-07,Paula Amorim,MS,Notebook,700,3,2100,900,Credit card,"Mato Grosso do Sul, MS",January-2021,Thu,0.4286,Midwest
252,2021-01-08,Marco Maia,GO,Cellphone,300,6,1800,800,Credit card,"Goias, GO",January-2021,Fri,0.4444,Midwest
253,2021-01-08,Marco Maia,MS,Tablet,500,6,3000,900,Credit card,"Mato Grosso do Sul, MS",January-2021,Fri,0.3,Midwest
254,2021-01-08,Marco Maia,RR,Notebook,700,1,700,300,Payment slip,"Roraima, RR",January-2021,Fri,0.4286,North
255,2021-01-08,Paula Amorim,MT,Cellphone,300,7,2100,700,Credit card,"Mato Grosso, MT",January-2021,Fri,0.3333,Midwest
256,2021-01-08,Paula Amorim,SC,Tablet,500,7,3500,1800,Credit card,"Santa Catarina, SC",January-2021,Fri,0.5143,South
257,2021-01-08,Paula Amorim,TO,Notebook,700,5,3500,2100,Credit card,"Tocantins, TO",January-2021,Fri,0.6,North
258,2021-01-08,Vanessa Souza,AL,Cellphone,300,6,1800,1000,Payment slip,"Alagoas, AL",January-2021,Fri,0.5556,Northeast
259,2021-01-08,Vanessa Souza,MS,Tablet,500,7,3500,900,Payment slip,"Mato Grosso do Sul, MS",January-2021,Fri,0.2571,Midwest
260,2021-01-08,Vanessa Souza,CE,Notebook,700,6,4200,2500,Payment slip,"Ceará, CE",January-2021,Fri,0.5952,Northeast
261,2021-01-08,Vanessa Souza,RJ,Cellphone,300,6,1800,1000,Credit card,"Rio de Janeiro, RJ",January-2021,Fri,0.5556,Southeast
262,2021-01-08,Vanessa Souza,CE,Tablet,500,5,2500,1200,Payment slip,"Ceará, CE",January-2021,Fri,0.48,Northeast
263,2021-01-08,Vanessa Souza,AP,Notebook,700,6,4200,1600,Credit card,"Amapá, AP",January-2021,Fri,0.381,North
264,2021-01-08,Marco Maia,PB,Cellphone,300,6,1800,1200,Credit card,"Paraíba, PB",January-2021,Fri,0.6667,Northeast
265,2021-01-08,Marco Maia,MT,Tablet,500,6,3000,900,Credit card,"Mato Grosso, MT",January-2021,Fri,0.3,Midwest
266,2021-01-08,Marco Maia,RR,Notebook,700,4,2800,800,Payment slip,"Roraima, RR",January-2021,Fri,0.2857,North
267,2021-01-08,Paula Amorim,MS,Cellphone,300,1,300,200,Credit card,"Mato Grosso do Sul, MS",January-2021,Fri,0.6667,Midwest
268,2021-01-08,Paula Amorim,PA,Tablet,500,5,2500,900,Credit card,"Pará, PA",January-2021,Fri,0.36,North
269,2021-01-08,Paula Amorim,RJ,Notebook,700,4,2800,600,Payment slip,"Rio de Janeiro, RJ",January-2021,Fri,0.2143,Southeast
270,2021-01-08,Vanessa Souza,TO,Cellphone,300,6,1800,600,Credit card,"Tocantins, TO",January-2021,Fri,0.3333,North
271,2021-01-08,Vanessa Souza,AL,Tablet,500,7,3500,1500,Credit card,"Alagoas, AL",January-2021,Fri,0.4286,Northeast
272,2021-01-08,Vanessa Souza,PR,Notebook,700,7,4900,1000,Credit card,"Paraná, PR",January-2021,Fri,0.2041,South
273,2021-01-08,Paula Amorim,BA,Cellphone,300,1,300,100,Payment slip,"Bahia, BA",January-2021,Fri,0.3333,Northeast
274,2021-01-08,Bruna Castro,RR,Tablet,500,1,500,200,Credit card,"Roraima, RR",January-2021,Fri,0.4,North
275,2021-01-08,Bruna Castro,RS,Notebook,700,2,1400,500,Credit card,"Rio Grande do Sul, RS",January-2021,Fri,0.3571,South
276,2021-01-08,Marco Maia,ES,Cellphone,300,4,1200,600,Payment slip,"Espírito Santo, ES",January-2021,Fri,0.5,Southeast
277,2021-01-08,Marco Maia,MA,Tablet,500,6,3000,1500,Credit card,"Maranhão, MA",January-2021,Fri,0.5,Northeast
278,2021-01-08,Marco Maia,TO,Notebook,700,2,1400,800,Credit card,"Tocantins, TO",January-2021,Fri,0.5714,North
279,2021-01-08,Paula Amorim,SE,Cellphone,300,2,600,200,Credit card,"Sergipe, SE",January-2021,Fri,0.3333,Northeast
280,2021-01-08,Paula Amorim,RJ,Tablet,500,2,1000,400,Credit card,"Rio de Janeiro, RJ",January-2021,Fri,0.4,Southeast
281,2021-01-08,Paula Amorim,AP,Notebook,700,1,700,400,Credit card,"Amapá, AP",January-2021,Fri,0.5714,North
282,2021-01-08,Vanessa Souza,RS,Cellphone,300,1,300,100,Credit card,"Rio Grande do Sul, RS",January-2021,Fri,0.3333,South
283,2021-01-08,Vanessa Souza,AM,Tablet,500,4,2000,500,Credit card,"Amazonas, AM",January-2021,Fri,0.25,North
284,2021-01-08,Vanessa Souza,AL,Notebook,700,1,700,400,Credit card,"Alagoas, AL",January-2021,Fri,0.5714,Northeast
285,2021-01-08,Vanessa Souza,GO,Cellphone,300,3,900,400,Payment slip,"Goias, GO",January-2021,Fri,0.4444,Midwest
286,2021-01-08,Paula Amorim,BA,Tablet,500,2,1000,300,Credit card,"Bahia, BA",January-2021,Fri,0.3,Northeast
287,2021-01-08,Bruna Castro,AP,Notebook,700,1,700,100,Credit card,"Amapá, AP",January-2021,Fri,0.1429,North
288,2021-01-09,Marco Maia,SE,Cellphone,300,1,300,100,Credit card,"Sergipe, SE",January-2021,Sat,0.3333,Northeast
289,2021-01-09,Marco Maia,SC,Tablet,500,4,2000,500,Payment slip,"Santa Catarina, SC",January-2021,Sat,0.25,South
290,2021-01-09,Marco Maia,ES,Notebook,700,2,1400,800,Credit card,"Espírito Santo, ES",January-2021,Sat,0.5714,Southeast
291,2021-01-09,Paula Amorim,BA,Cellphone,300,6,1800,1000,Payment slip,"Bahia, BA",January-2021,Sat,0.5556,Northeast
292,2021-01-09,Paula Amorim,GO,Tablet,500,2,1000,200,Credit card,"Goias, GO",January-2021,Sat,0.2,Midwest
293,2021-01-09,Paula Amorim,RN,Notebook,700,3,2100,1400,Credit card,"Rio Grande do Norte, RN",January-2021,Sat,0.6667,Northeast
294,2021-01-09,Vanessa Souza,MG,Cellphone,300,3,900,300,Credit card,"Minas Gerais, MG",January-2021,Sat,0.3333,Southeast
295,2021-01-09,Vanessa Souza,RO,Tablet,500,1,500,200,Credit card,"Rondônia, RO",January-2021,Sat,0.4,North
296,2021-01-09,Vanessa Souza,MS,Notebook,700,3,2100,600,Credit card,"Mato Grosso do Sul, MS",January-2021,Sat,0.2857,Midwest
297,2021-01-09,Paula Amorim,AC,Cellphone,300,1,300,100,Credit card,"Acre, AC",January-2021,Sat,0.3333,North
298,2021-01-09,Vanessa Souza,PR,Tablet,500,2,1000,300,Payment slip,"Paraná, PR",January-2021,Sat,0.3,South
299,2021-01-09,Bruna Castro,PB,Notebook,700,6,4200,1500,Credit card,"Paraíba, PB",January-2021,Sat,0.3571,Northeast
300,2021-01-09,Marco Maia,RS,Cellphone,300,5,1500,800,Payment slip,"Rio Grande do Sul, RS",January-2021,Sat,0.5333,South
301,2021-01-09,Marco Maia,MG,Tablet,500,1,500,200,Credit card,"Minas Gerais, MG",January-2021,Sat,0.4,Southeast
302,2021-01-09,Marco Maia,RJ,Notebook,700,2,1400,500,Credit card,"Rio de Janeiro, RJ",January-2021,Sat,0.3571,Southeast
303,2021-01-09,Paula Amorim,CE,Cellphone,300,8,2400,1300,Credit card,"Ceará, CE",January-2021,Sat,0.5417,Northeast
304,2021-01-09,Paula Amorim,RN,Tablet,500,2,1000,400,Credit card,"Rio Grande do Norte, RN",January-2021,Sat,0.4,Northeast
305,2021-01-09,Paula Amorim,AL,Notebook,700,3,2100,1000,Credit card,"Alagoas, AL",January-2021,Sat,0.4762,Northeast
306,2021-01-09,Vanessa Souza,PE,Cellphone,300,6,1800,600,Payment slip,"Pernambuco, PE",January-2021,Sat,0.3333,Northeast
307,2021-01-09,Vanessa Souza,AP,Tablet,500,2,1000,600,Credit card,"Amapá, AP",January-2021,Sat,0.6,North
308,2021-01-09,Vanessa Souza,PI,Notebook,700,8,5600,3100,Credit card,"Piauí, PI",January-2021,Sat,0.5536,Northeast
309,2021-01-09,Paula Amorim,BA,Cellphone,300,0,0,0,Payment slip,"Bahia, BA",January-2021,Sat,,Northeast
310,2021-01-09,Bruna Castro,AP,Tablet,500,2,1000,500,Credit card,"Amapá, AP",January-2021,Sat,0.5,North
311,2021-01-09,Vanessa Souza,TO,Notebook,700,0,0,0,Payment slip,"Tocantins, TO",January-2021,Sat,,North
312,2021-01-09,Marco Maia,MS,Cellphone,300,3,900,200,Credit card,"Mato Grosso do Sul, MS",January-2021,Sat,0.2222,Midwest
313,2021-01-09,Marco Maia,MS,Tablet,500,3,1500,300,Payment slip,"Mato Grosso do Sul, MS",January-2021,Sat,0.2,Midwest
314,2021-01-09,Marco Maia,CE,Notebook,700,3,2100,500,Payment slip,"Ceará, CE",January-2021,Sat,0.2381,Northeast
315,2021-01-09,Paula Amorim,DF,Cellphone,300,1,300,200,Credit card,"Distrito Federal, DF",January-2021,Sat,0.6667,Midwest
316,2021-01-09,Paula Amorim,RS,Tablet,500,3,1500,300,Payment slip,"Rio Grande do Sul, RS",January-2021,Sat,0.2,South
317,2021-01-09,Paula Amorim,MS,Notebook,700,3,2100,800,Credit card,"Mato Grosso do Sul, MS",January-2021,Sat,0.381,Midwest
318,2021-01-09,Vanessa Souza,TO,Cellphone,300,1,300,100,Credit card,"Tocantins, TO",January-2021,Sat,0.3333,North
319,2021-01-09,Vanessa Souza,TO,Tablet,500,2,1000,400,Credit card,"Tocantins, TO",January-2021,Sat,0.4,North
320,2021-01-09,Vanessa Souza,SC,Notebook,700,0,0,0,Credit card,"Santa Catarina, SC",January-2021,Sat,,South
321,2021-01-09,Bruna Castro,AL,Cellphone,300,2,600,200,Payment slip,"Alagoas, AL",January-2021,Sat,0.3333,Northeast
322,2021-01-09,Bruna Castro,AC,Tablet,500,3,1500,900,Credit card,"Acre, AC",January-2021,Sat,0.6,North
323,2021-01-09,Vanessa Souza,BA,Notebook,700,1,700,300,Credit card,"Bahia, BA",January-2021,Sat,0.4286,Northeast
324,2021-01-10,Marco Maia,RN,Cellphone,300,2,600,300,Credit card,"Rio Grande do Norte, RN",January-2021,Sun,0.5,Northeast
325,2021-01-10,Marco Maia,PI,Tablet,500,0,0,0,Credit card,"Piauí, PI",January-2021,Sun,,Northeast
326,2021-01-10,Marco Maia,BA,Notebook,700,1,700,200,Payment slip,"Bahia, BA",January-2021,Sun,0.2857,Northeast
327,2021-01-10,Paula Amorim,MG,Cellphone,300,2,600,300,Credit card,"Minas Gerais, MG",January-2021,Sun,0.5,Southeast
328,2021-01-10,Paula Amorim,RR,Tablet,500,2,1000,500,Credit card,"Roraima, RR",January-2021,Sun,0.5,North
329,2021-01-10,Paula Amorim,PA,Notebook,700,7,4900,1600,Payment slip,"Pará, PA",January-2021,Sun,0.3265,North
330,2021-01-10,Vanessa Souza,BA,Cellphone,300,5,1500,500,Credit card,"Bahia, BA",January-2021,Sun,0.3333,Northeast
331,2021-01-10,Vanessa Souza,TO,Tablet,500,1,500,200,Credit card,"Tocantins, TO",January-2021,Sun,0.4,North
332,2021-01-10,Vanessa Souza,RO,Notebook,700,2,1400,700,Payment slip,"Rondônia, RO",January-2021,Sun,0.5,North
333,2021-01-10,Vanessa Souza,PA,Cellphone,300,6,1800,600,Credit card,"Pará, PA",January-2021,Sun,0.3333,North
334,2021-01-10,Bruna Castro,MA,Tablet,500,5,2500,1300,Credit card,"Maranhão, MA",January-2021,Sun,0.52,Northeast
335,2021-01-10,Vanessa Souza,SE,Notebook,700,9,6300,1300,Credit card,"Sergipe, SE",January-2021,Sun,0.2063,Northeast
336,2021-01-10,Marco Maia,RJ,Cellphone,300,0,0,0,Payment slip,"Rio de Janeiro, RJ",January-2021,Sun,,Southeast
337,2021-01-10,Marco Maia,TO,Tablet,500,4,2000,400,Credit card,"Tocantins, TO",January-2021,Sun,0.2,North
338,2021-01-10,Marco Maia,PA,Notebook,700,3,2100,900,Payment slip,"Pará, PA",January-2021,Sun,0.4286,North
339,2021-01-10,Paula Amorim,PA,Cellphone,300,4,1200,400,Payment slip,"Pará, PA",January-2021,Sun,0.3333,North
340,2021-01-10,Paula Amorim,AC,Tablet,500,2,1000,500,Credit card,"Acre, AC",January-2021,Sun,0.5,North
341,2021-01-10,Paula Amorim,PA,Notebook,700,1,700,300,Credit card,"Pará, PA",January-2021,Sun,0.4286,North
342,2021-01-10,Vanessa Souza,BA,Cellphone,300,7,2100,1200,Payment slip,"Bahia, BA",January-2021,Sun,0.5714,Northeast
343,2021-01-10,Vanessa Souza,PB,Tablet,500,8,4000,2600,Credit card,"Paraíba, PB",January-2021,Sun,0.65,Northeast
344,2021-01-10,Vanessa Souza,MG,Notebook,700,8,5600,1200,Payment slip,"Minas Gerais, MG",January-2021,Sun,0.2143,Southeast
345,2021-01-10,Bruna Castro,SP,Cellphone,300,2,600,200,Payment slip,"São Paulo, SP",January-2021,Sun,0.3333,Southeast
346,2021-01-10,Bruna Castro,SE,Tablet,500,3,1500,900,Credit card,"Sergipe, SE",January-2021,Sun,0.6,Northeast
347,2021-01-10,Bruna Castro,SE,Notebook,700,3,2100,1300,Credit card,"Sergipe, SE",January-2021,Sun,0.619,Northeast
348,2021-01-10,Marco Maia,PI,Cellphone,300,5,1500,500,Credit card,"Piauí, PI",January-2021,Sun,0.3333,Northeast
349,2021-01-10,Marco Maia,RS,Tablet,500,4,2000,600,Payment slip,"Rio Grande do Sul, RS",January-2021,Sun,0.3,South
350,2021-01-10,Marco Maia,TO,Notebook,700,3,2100,1200,Credit card,"Tocantins, TO",January-2021,Sun,0.5714,North
351,2021-01-10,Paula Amorim,RJ,Cellphone,300,1,300,100,Payment slip,"Rio de Janeiro, RJ",January-2021,Sun,0.3333,Southeast
352,2021-01-10,Paula Amorim,DF,Tablet,500,1,500,200,Credit card,"Distrito Federal, DF",January-2021,Sun,0.4,Midwest
353,2021-01-10,Paula Amorim,CE,Notebook,700,4,2800,1800,Credit card,"Ceará, CE",January-2021,Sun,0.6429,Northeast
354,2021-01-10,Vanessa Souza,AL,Cellphone,300,0,0,0,Payment slip,"Alagoas, AL",January-2021,Sun,,Northeast
355,2021-01-10,Vanessa Souza,SC,Tablet,500,2,1000,600,Credit card,"Santa Catarina, SC",January-2021,Sun,0.6,South
356,2021-01-10,Vanessa Souza,CE,Notebook,700,2,1400,500,Payment slip,"Ceará, CE",January-2021,Sun,0.3571,Northeast
357,2021-01-10,Vanessa Souza,SP,Cellphone,300,2,600,300,Credit card,"São Paulo, SP",January-2021,Sun,0.5,Southeast
358,2021-01-10,Vanessa Souza,TO,Tablet,500,1,500,100,Credit card,"Tocantins, TO",January-2021,Sun,0.2,North
359,2021-01-10,Vanessa Souza,SP,Notebook,700,2,1400,600,Credit card,"São Paulo, SP",January-2021,Sun,0.4286,Southeast
360,2021-01-11,Marco Maia,RJ,Cellphone,300,3,900,200,Credit card,"Rio de Janeiro, RJ",January-2021,Mon,0.2222,Southeast
361,2021-01-11,Marco Maia,SE,Tablet,500,5,2500,1000,Credit card,"Sergipe, SE",January-2021,Mon,0.4,Northeast
362,2021-01-11,Marco Maia,DF,Notebook,700,1,700,100,Payment slip,"Distrito Federal, DF",January-2021,Mon,0.1429,Midwest
363,2021-01-11,Paula Amorim,AP,Cellphone,300,2,600,200,Credit card,"Amapá, AP",January-2021,Mon,0.3333,North
364,2021-01-11,Paula Amorim,PR,Tablet,500,7,3500,1200,Credit card,"Paraná, PR",January-2021,Mon,0.3429,South
365,2021-01-11,Paula Amorim,ES,Notebook,700,2,1400,900,Credit card,"Espírito Santo, ES",January-2021,Mon,0.6429,Southeast
366,2021-01-11,Vanessa Souza,RN,Cellphone,300,6,1800,800,Payment slip,"Rio Grande do Norte, RN",January-2021,Mon,0.4444,Northeast
367,2021-01-11,Vanessa Souza,CE,Tablet,500,3,1500,600,Payment slip,"Ceará, CE",January-2021,Mon,0.4,Northeast
368,2021-01-11,Vanessa Souza,SE,Notebook,700,6,4200,2100,Credit card,"Sergipe, SE",January-2021,Mon,0.5,Northeast
369,2021-01-11,Bruna Castro,AC,Cellphone,300,6,1800,600,Credit card,"Acre, AC",January-2021,Mon,0.3333,North
370,2021-01-11,Bruna Castro,PR,Tablet,500,9,4500,2600,Payment slip,"Paraná, PR",January-2021,Mon,0.5778,South
371,2021-01-11,Paula Amorim,MT,Notebook,700,2,1400,800,Payment slip,"Mato Grosso, MT",January-2021,Mon,0.5714,Midwest
372,2021-01-11,Marco Maia,RS,Cellphone,300,0,0,0,Credit card,"Rio Grande do Sul, RS",January-2021,Mon,,South
373,2021-01-11,Marco Maia,AL,Tablet,500,0,0,0,Payment slip,"Alagoas, AL",January-2021,Mon,,Northeast
374,2021-01-11,Marco Maia,PB,Notebook,700,2,1400,900,Credit card,"Paraíba, PB",January-2021,Mon,0.6429,Northeast
375,2021-01-11,Paula Amorim,RS,Cellphone,300,6,1800,500,Credit card,"Rio Grande do Sul, RS",January-2021,Mon,0.2778,South
376,2021-01-11,Paula Amorim,PE,Tablet,500,0,0,0,Credit card,"Pernambuco, PE",January-2021,Mon,,Northeast
377,2021-01-11,Paula Amorim,MT,Notebook,700,0,0,0,Credit card,"Mato Grosso, MT",January-2021,Mon,,Midwest
378,2021-01-11,Vanessa Souza,AP,Cellphone,300,7,2100,1100,Credit card,"Amapá, AP",January-2021,Mon,0.5238,North
379,2021-01-11,Vanessa Souza,PB,Tablet,500,2,1000,400,Credit card,"Paraíba, PB",January-2021,Mon,0.4,Northeast
380,2021-01-11,Vanessa Souza,RS,Notebook,700,2,1400,800,Credit card,"Rio Grande do Sul, RS",January-2021,Mon,0.5714,South
381,2021-01-11,Vanessa Souza,SC,Cellphone,300,3,900,500,Credit card,"Santa Catarina, SC",January-2021,Mon,0.5556,South
382,2021-01-11,Vanessa Souza,MG,Tablet,500,0,0,0,Credit card,"Minas Gerais, MG",January-2021,Mon,,Southeast
383,2021-01-11,Vanessa Souza,RR,Notebook,700,0,0,0,Credit card,"Roraima, RR",January-2021,Mon,,North
384,2021-01-11,Marco Maia,RN,Cellphone,300,6,1800,500,Credit card,"Rio Grande do Norte, RN",January-2021,Mon,0.2778,Northeast
385,2021-01-11,Marco Maia,MT,Tablet,500,1,500,100,Payment slip,"Mato Grosso, MT",January-2021,Mon,0.2,Midwest
386,2021-01-11,Marco Maia,MS,Notebook,700,1,700,300,Credit card,"Mato Grosso do Sul, MS",January-2021,Mon,0.4286,Midwest
387,2021-01-11,Paula Amorim,PA,Cellphone,300,1,300,200,Payment slip,"Pará, PA",January-2021,Mon,0.6667,North
388,2021-01-11,Paula Amorim,BA,Tablet,500,4,2000,700,Credit card,"Bahia, BA",January-2021,Mon,0.35,Northeast
389,2021-01-11,Paula Amorim,ES,Notebook,700,4,2800,1600,Credit card,"Espírito Santo, ES",January-2021,Mon,0.5714,Southeast
390,2021-01-11,Vanessa Souza,SC,Cellphone,300,4,1200,300,Credit card,"Santa Catarina, SC",January-2021,Mon,0.25,South
391,2021-01-11,Vanessa Souza,ES,Tablet,500,1,500,200,Payment slip,"Espírito Santo, ES",January-2021,Mon,0.4,Southeast
392,2021-01-11,Vanessa Souza,SP,Notebook,700,2,1400,500,Credit card,"São Paulo, SP",January-2021,Mon,0.3571,Southeast
393,2021-01-11,Bruna Castro,RO,Cellphone,300,3,900,400,Payment slip,"Rondônia, RO",January-2021,Mon,0.4444,North
394,2021-01-11,Vanessa Souza,GO,Tablet,500,3,1500,500,Credit card,"Goias, GO",January-2021,Mon,0.3333,Midwest
395,2021-01-11,Paula Amorim,RO,Notebook,700,2,1400,400,Payment slip,"Rondônia, RO",January-2021,Mon,0.2857,North
396,2021-01-12,Marco Maia,SE,Cellphone,300,0,0,0,Credit card,"Sergipe, SE",January-2021,Tue,,Northeast
